CID,RA,DEC,zCMB,MU_SH0ES,MU_SH0ES_ERR_DIAG,mu_model,resid_mu,resid_mu_err,n_025cdeg,n_050cdeg,n_100cdeg,n_200cdeg,n_300cdeg,n_500cdeg,log_rho_025,log_rho_050,log_rho_100,log_rho_200,log_rho_300,log_rho_500,rho_100_std,full_grad_logrho_logr,abs_full_grad,multiscale_var,best_window_abs_grad,graph_degree,neighbor_log_rho_mean,neighbor_log_rho_std,own_minus_neighbor,abs_own_minus_neighbor,neighbor_high_low_pairs,corridor_betweenness,graph_neck_score,abs_resid
370098,150.006,2.4311,0.22141,40.0441,0.143254,40.08599898482419,-0.0418989848241864,0.143254,19333,70759,267398,1009149,2262572,6337579,4.993291824218661,4.9546979428715145,4.930009906090867,4.9047458605205945,4.903210218113165,4.906833573158932,0.24212844246401422,-0.03003687975864459,0.03003687975864459,0.036002026779703517,0.03603281074487476,4,4.916438520058999,0.016062501078388466,0.013571386031868471,0.013571386031868471,0.0,0.0,-1.0594423672147513,0.0418989848241864
370356,183.406,46.4835,0.025,35.2277,0.204374,35.082290217222464,0.1454097827775342,0.204374,11406,45463,184177,759853,1700584,4615286,4.764141551509057,4.762577761670503,4.768087879935324,4.781520289988239,4.779205961932041,4.769108831285207,0.12544761567724913,0.004524857231613187,0.004524857231613187,0.007845208137825925,0.013664145832948418,6,4.811097737653216,0.06641272583450326,-0.0430098577178919,0.0430098577178919,0.0,0.0,-0.999082016010557,0.1454097827775342
370394,132.379,45.0022,0.3308,40.996,0.212048,41.07786888604821,-0.0818688860482055,0.212048,10939,44472,174847,725976,1698709,4774751,4.745987431959203,4.753006545125728,4.745510796299248,4.7617129978194415,4.778726861273727,4.783860937940283,0.10917859504036094,0.012912762167487475,0.012912762167487475,0.016524215808402097,0.006280378062477577,4,4.770030156572329,0.015990004038366253,-0.024519360273080437,0.024519360273080437,0.0,0.0,-1.0595292773888012,0.0818688860482055
370428,184.375,47.5482,0.1778,39.6477,0.131546,39.55660589992343,0.0910941000765745,0.131546,12833,51151,195546,771363,1681659,4577291,4.815332144916963,4.813772737561441,4.794101284881462,4.788049502208496,4.774345812033613,4.765518736969735,0.14419284551854689,-0.01753016691952498,0.01753016691952498,0.020254686174659014,0.01855539203965692,8,4.777906153556536,0.018013744698721763,0.016195131324925782,0.016195131324925782,0.0,0.0,-1.0571031969175233,0.0910941000765745
380279,149.827,2.9349,0.34946,41.2033,0.168604,41.21582184247586,-0.0125218424758628,0.168604,16774,65616,258040,1010141,2274065,6337728,4.931632638802821,4.921926489255191,4.914538843575625,4.905172564692855,4.905410682888378,4.906843783541622,0.23098001251653957,-0.008976156092187578,0.008976156092187578,0.01073828055546619,0.012085401940755323,7,4.926763279945497,0.009575917442373473,-0.012224436369872471,0.012224436369872471,0.0,0.0,-1.0672185483198358,0.0125218424758628
390471,214.52,53.014,0.37053,41.0698,0.135854,41.36363350688828,-0.2938335068882765,0.135854,11230,44457,178056,720279,1637756,4598079,4.757388537206927,4.752860040143431,4.753409179180869,4.758291491876033,4.762857082209186,4.767486641734185,0.11487016070802766,0.0037989956127624184,0.0037989956127624184,0.005629737017433439,0.003917964239726465,7,4.754029323760517,0.008459676665179596,-0.0006201445796483185,0.0006201445796483185,0.0,0.0,-1.0685567088874641,0.2938335068882765
420196,351.761,-1.0284,0.29842,41.2705,0.232731,40.82046089589105,0.4500391041089457,0.232731,24941,104008,411580,1595122,3437019,8375927,5.10390138485165,5.121981039482826,5.117305445326256,5.1035843131276435,5.084789677168261,5.027943054098181,0.3770933937453504,-0.022214048513469146,0.022214048513469146,0.03452813736100477,0.013270432940606402,8,5.123957524625215,0.036540775099555264,-0.006652079298959279,0.006652079298959279,0.0,0.0011934776951811246,-0.8253453058361628,0.4500391041089457
420258,352.428,0.7054,0.27444,40.7399,0.293068,40.6126370234268,0.1272629765731991,0.293068,27393,111651,439567,1644667,3456139,8452395,5.144625561386704,5.152776625541369,5.1458761961135835,5.116868378494898,5.087198944264831,5.031889954456848,0.3976814440738565,-0.035670508047551786,0.035670508047551786,0.046738515561743924,0.02590232497047998,7,5.127645775214808,0.04187212624965492,0.018230420898775357,0.018230420898775357,0.0,0.003777363475859949,-0.3652825325906563,0.1272629765731991
420352,35.1822,-3.9625,0.38886,41.383,0.199578,41.4860269789141,-0.1030269789140945,0.199578,26221,108984,440235,1730990,3866288,10638082,5.125635923015267,5.1422768471661096,5.146535681111739,5.139084945817192,5.135901931711755,5.131773493065596,0.3981566682089862,0.0006413895328136944,0.0006413895328136944,0.0074924145189864426,0.002302470123544997,4,5.133457114383072,0.00698026994666001,0.013078566728666807,0.013078566728666807,0.0,0.001616564157541936,-0.7864983867954075,0.1030269789140945
420407,333.949,-0.3155,0.24512,40.4957,0.181643,40.33444467372159,0.1612553262784146,0.181643,25077,100486,424057,1711520,3577556,8791536,5.106263008005702,5.10701999936099,5.130275388043103,5.134172368185757,5.102194179819882,5.048974926843638,0.3864395196277238,-0.011886353270223197,0.011886353270223197,0.030469747710650336,0.019586293925939895,8,5.165406435069699,0.030288165281473742,-0.03513104702659664,0.03513104702659664,0.0,0.0022118873117433374,-0.6540314619073664,0.1612553262784146
430003,333.38,-0.4529,0.32843,40.934,0.295651,41.05983572799887,-0.1258357279988686,0.295651,27447,107511,422556,1670329,3530201,8815835,5.145480815009908,5.136367059563854,5.128735427847836,5.123592417317591,5.09640717452218,5.050173621085559,0.3853298260729396,-0.02720926962547218,0.02720926962547218,0.035162579994216396,0.00921495650890755,4,5.150334043849736,0.02298601064193061,-0.02159861600190016,0.02159861600190016,0.0,0.0046901459235656005,-0.22765958654633295,0.1258357279988686
440509,34.8496,-5.4304,0.31892,40.8941,0.203876,40.986244920607,-0.0921449206069979,0.203876,27257,107410,423061,1690650,3833910,10533065,5.142464097160061,5.135958878532497,5.1292541454722835,5.12884410169674,5.132249644859936,5.127464924108693,0.38570361339963255,-0.0042880896894498,0.0042880896894498,0.005662302952380468,0.005132226628989234,8,5.129163546225332,0.00841053100210558,9.059924695176136e-05,9.059924695176136e-05,0.0,0.0022583974563346776,-0.672092465759116,0.0921449206069979
450339,36.2874,-3.3534,0.40927,41.7061,0.274957,41.61617084497699,0.0899291550230074,0.274957,27540,107902,434789,1682680,3814207,10660432,5.1469498151854305,5.137943638064966,5.141129674231711,5.1267919268966935,5.130011990579969,5.132684963633159,0.3942611058364485,-0.00543386461351927,0.00543386461351927,0.007504457118017042,0.008044259199946495,6,5.128032368429621,0.020547042424605668,0.013097305802089565,0.013097305802089565,0.0,0.020016058695635257,2.460297796685044,0.0899291550230074
460003,128.835,43.8555,0.15067,39.1687,0.134119,39.16239469709275,0.0063053029072506,0.134119,12148,48361,193587,750463,1692022,4816024,4.791510642023275,4.789414371347861,4.789728560364481,4.77611999981057,4.777013880059613,4.787598851313386,0.14104186523460485,-0.0036214988064329793,0.0036214988064329793,0.006830822108649127,0.009589861944292448,4,4.774342504578673,0.01098260637170938,0.015386055785808317,0.015386055785808317,0.0,0.0,-1.06553219561295,0.0063053029072506
460105,129.37,44.0453,0.21071,39.9632,0.223017,39.96571433587724,-0.0025143358772368,0.223017,11827,48105,192274,753820,1679673,4812186,4.779881425815871,4.787109365576955,4.786772947332877,4.778058367867138,4.773832617604602,4.787252614169911,0.13891205386565597,-0.0006348025100192592,0.0006348025100192592,0.005710872851167208,0.006528914755525327,3,4.786605880057209,0.0061830675693314244,0.00016706727566795365,0.00016706727566795365,0.0,0.0,-1.0712859305591782,0.0025143358772368
470041,131.337,44.7548,0.33179,41.0149,0.143999,41.08536641211073,-0.0704664121107327,0.143999,12126,43959,178560,728738,1689776,4776820,4.790723487531802,4.747967802385282,4.7546367367613005,4.763362148307093,4.776437012385729,4.784049086069835,0.11575473729599317,0.0019168986973636397,0.0019168986973636397,0.016926042905682823,0.011104673259562898,3,4.765574505150689,0.022953623410193007,-0.010937768389388758,0.010937768389388758,0.0,0.0,-1.051181221089713,0.0704664121107327
470043,128.994,44.7675,0.07061,37.7291,0.501827,37.40599692401527,0.3231030759847328,0.501827,11817,47832,188771,740689,1658801,4788953,4.779514095605439,4.7846377385312495,4.778787704411478,4.770426617291932,4.768402168183094,4.785150784107818,0.13315789695270458,-0.001682138671644683,0.001682138671644683,0.0070340035531863375,0.01025115706871771,3,4.827778388343747,0.07325930148692861,-0.04899068393226891,0.04899068393226891,0.0,0.0,-0.9908742728886896,0.3231030759847328
490007,184.268,46.6275,0.05513,36.8676,0.194374,36.8456865921438,0.0219134078562035,0.194374,11242,45628,188391,763767,1686390,4607392,4.757852320625821,4.764151069562071,4.7779125839919026,4.783751594526134,4.775565893644744,4.768365376784484,0.13252728617961587,0.0050457602712427555,0.0050457602712427555,0.009565760586313511,0.014138790082236972,4,4.766168636380845,0.025425900890977144,0.011743947611057237,0.011743947611057237,0.0,0.0,-1.048217430208199,0.0219134078562035
500301,215.548,52.6318,0.3255,41.2625,0.255286,41.0373746970852,0.2251253029148046,0.255286,10710,43421,176646,708026,1638861,4601197,4.736800129272449,4.742619941643525,4.749956393506342,4.750839955429578,4.763150003309073,4.767781040978654,0.11238208730142235,0.010112270903008142,0.010112270903008142,0.011813435467648499,0.005929486562588687,6,4.7540040830491375,0.008956125356093454,-0.004047689542795219,0.004047689542795219,0.0,0.0,-1.0679615612494233,0.2251253029148046
510550,243.275,55.6117,0.24106,40.3291,0.130654,40.2935242729349,0.035575727065094,0.130654,12386,50540,200173,803022,1824956,5031065,4.799936247556156,4.80855394921704,4.804257794905623,4.80551812039735,4.809860253846581,4.806570133285714,0.15151161502152224,0.0018387751173866177,0.0018387751173866177,0.003507211509172669,0.0021898875915771993,5,4.789387393602186,0.03474269109703275,0.014870401303436864,0.014870401303436864,0.0,0.0,-1.037048369262448,0.035575727065094
520041,184.138,45.962,0.5454,42.5633,0.191404,42.35526217699788,0.2080378230021153,0.191404,11209,45804,185986,748226,1690487,4647778,4.756575722556764,4.765823006111234,4.772332716547576,4.774823511771982,4.776619710121668,4.772155587981175,0.12850644008336512,0.0056283458117331936,0.0056283458117331936,0.007407682256790516,0.006492492441126653,0,,,,,0.0,0.0,,0.2080378230021153
520062,244.451,54.6334,0.30805,41.2018,0.139651,40.8996065957022,0.3021934042978031,0.139651,12877,53532,213324,828998,1839414,5089283,4.816818530717897,4.8335317006486465,4.8318918816105425,4.81934414265032,4.81328734159994,4.8115668053474465,0.17142470628391682,-0.004349763092100981,0.004349763092100981,0.009426994115793407,0.01023415978325501,8,4.8093937277732355,0.014673107210200279,0.022498153837307022,0.022498153837307022,0.0,0.0,-1.0611079864299786,0.3021934042978031
520071,215.504,53.6193,0.41152,41.8131,0.149106,41.630147425508014,0.1829525744919848,0.149106,10194,42958,172714,714805,1658706,4616193,4.71535734007595,4.737964281932017,4.740180184238336,4.754978325245135,4.768377295318669,4.769194170809029,0.1053373620882162,0.017839424995434144,0.017839424995434144,0.0206876763056854,0.012273037956652732,8,4.766874203344831,0.020851943598314264,-0.02669401910649505,0.02669401910649505,0.0,0.0,-1.0537007357925416,0.1829525744919848
520077,244.663,55.6842,0.25004,40.5965,0.224495,40.38320196761319,0.2132980323868096,0.224495,13271,52513,204944,812587,1834139,5077103,4.829906482978095,4.8251852184627895,4.814487454696627,4.810660540514859,4.812040100185782,4.810526178269183,0.15888309616279128,-0.006887960698109934,0.006887960698109934,0.008324415205925698,0.010477340422994266,7,4.803840803653275,0.02979451918790021,0.010646651043352051,0.010646651043352051,0.0,0.0,-1.0429802870582607,0.2132980323868096
550041,352.54,-0.8664,0.25847,40.4663,0.209281,40.46471997493953,0.0015800250604698,0.209281,28688,114931,446129,1643517,3439836,8407327,5.164685520457674,5.165351082818569,5.152311555650342,5.116564600865194,5.085145481461981,5.0295681097659095,0.4023187567931141,-0.04354436291061861,0.04354436291061861,0.05384301015747678,0.03519200778827634,5,5.129445360262951,0.051193435751482705,0.02286619538739121,0.02286619538739121,0.0,0.0002738439384169817,-0.969246293705579,0.0015800250604698
550137,334.754,0.0297,0.41931,41.4604,0.22264,41.67799547329698,-0.2175954732969813,0.22264,26612,110283,450871,1745639,3653095,8771887,5.132063943927234,5.147422628211412,5.156903392944944,5.142744820860716,5.111268703087612,5.04800319657633,0.4056276294939152,-0.02339852631833489,0.02339852631833489,0.03995005416205216,0.0033743247335419344,1,5.177691067830557,0.0,-0.020787674885613505,0.020787674885613505,0.0,0.0,-1.0786982535788243,0.2175954732969813
550154,36.3556,-3.5962,0.21003,40.1479,0.148877,39.95788024910866,0.1900197508913379,0.148877,27254,108457,434265,1678323,3816116,10639081,5.142416296325506,5.140171710278791,5.14060595576916,5.125665940998066,5.130229299327172,5.131814274832127,0.3938837149115397,-0.0048371032480633335,0.0048371032480633335,0.006827471280247031,0.010463700702790792,5,5.1253357770087336,0.007853696050205387,0.015270178760426134,0.015270178760426134,0.0,0.047505698920668506,7.271635647010565,0.1900197508913379
560054,353.296,-0.3364,0.4798,41.8956,0.237796,42.02367916061191,-0.1280791606119038,0.237796,31262,116552,465032,1731289,3486730,8471200,5.202000760578143,5.171433575097699,5.1703339000009425,5.139159956511247,5.091026060877153,5.032855105197961,0.41530563751213284,-0.05122358611554598,0.05122358611554598,0.06236647688764413,0.02328049474310765,1,5.161444328186219,0.0,0.008889571814723496,0.008889571814723496,0.0,0.0,-1.0786982535788243,0.1280791606119038
560150,333.961,1.2276,0.19957,39.8965,0.17155,39.83431581805524,0.0621841819447652,0.17155,30057,118861,448698,1640226,3452903,8719779,5.184930190076278,5.179953152158713,5.154805228942872,5.115694092577571,5.08679212183145,5.045415646457301,0.40411569491460864,-0.04720125407411726,0.04720125407411726,0.05536852704034045,0.046353113294951384,7,5.164043847975039,0.02823712328085477,-0.009238619032166717,0.009238619032166717,0.0,0.0023389216826999,-0.6341859291028863,0.0621841819447652
560152,334.8,1.1602,0.24851,40.3657,0.261564,40.3681352973562,-0.0024352973562002,0.261564,28412,113622,441944,1646818,3469395,8672964,5.160487201293333,5.160376370449258,5.148218352123827,5.1174360049589,5.088861491303138,5.043077712419798,0.3993691990150915,-0.03812338474690458,0.03812338474690458,0.04681572927300798,0.030974926173449983,8,5.153855428433669,0.02977894342917814,-0.005637076309842115,0.005637076309842115,0.0,0.0035839905171116937,-0.41373184825278286,0.0024352973562002
570022,351.124,-0.4843,0.30141,41.1086,0.206046,40.84528399011847,0.2633160098815352,0.206046,26721,109083,423733,1672929,3531807,8444490,5.133839069620777,5.142671173335002,5.129943440067686,5.1242679052429,5.096604703823316,5.031483595802746,0.38620031829643253,-0.02921142310167755,0.02921142310167755,0.04142715137639385,0.013275151806313163,8,5.122377775282536,0.03651819864428383,0.0075656647851500836,0.0075656647851500836,0.0,0.0011934776951811246,-0.8253723707157284,0.2633160098815352
570056,37.0067,-3.495,0.28998,40.7298,0.234493,40.74913259073442,-0.0193325907344217,0.234493,28462,108087,417245,1660811,3772651,10618399,5.16125078275789,5.138687599607804,5.123242309238925,5.121110610100841,5.125254364374183,5.1309692000195195,0.3813714910882367,-0.009967349259608174,0.009967349259608174,0.01503389879430963,0.012679117797726805,3,5.1284757054656,0.008339043332805924,-0.005233396226674181,0.005233396226674181,0.0,0.0,-1.0687013253284885,0.0193325907344217
570062,353.102,0.2956,0.12363,38.8242,0.150324,38.6969506030784,0.1272493969215986,0.150324,28324,115185,459366,1714326,3498201,8483139,5.159140028497226,5.166309815670427,5.165009920444649,5.1348838011441,5.092452501611952,5.033466752996774,0.41146918393522763,-0.03951664636610275,0.03951664636610275,0.0529300195502586,0.022669077656018555,7,5.140100128708157,0.023278704860423167,0.02490979173649155,0.02490979173649155,0.0,0.009605871455129358,0.6357807483065122,0.1272493969215986
580235,150.235,2.5796,0.33154,41.0301,0.218692,41.08347504960542,-0.053375049605421,0.218692,18540,72532,265171,1004411,2265373,6315835,4.975103263867894,4.96544575909711,4.92637779150511,4.90270202869128,4.9037475296139315,4.9053409630195235,0.2395111448491527,-0.02727638696306738,0.02727638696306738,0.03269859930656995,0.04526003435168269,7,4.925072001669856,0.010641541687828332,0.0013057898352535346,0.0013057898352535346,0.0,0.0,-1.0659410673548764,0.053375049605421
590005,151.018,1.2155,0.17137,39.5424,0.275502,39.46851993198311,0.0738800680168907,0.275502,15154,61954,249280,1020318,2273253,6307167,4.887526050665432,4.8969864799477545,4.8995393054902925,4.909526109975507,4.905255581807718,4.904744517805559,0.2201713625337699,0.006042778897660127,0.006042778897660127,0.007792786151122327,0.009045431027810746,3,4.921079396618719,0.009194012311147437,-0.021540091128426475,0.021540091128426475,0.0,0.0,-1.0676763799970357,0.0738800680168907
590194,130.237,44.5243,0.09015,37.9202,0.21704,37.96468681214469,-0.0444868121446901,0.21704,11311,46278,185856,745091,1667286,4774521,4.760509506414615,4.770294084748156,4.772029050037171,4.773000036411448,4.7706179818145005,4.7838400174533735,0.12828761834340274,0.005590868209101648,0.005590868209101648,0.00745052387040252,0.0019519315227582374,3,4.8195790523149755,0.0791038856547313,-0.047550002277804815,0.047550002277804815,0.0,0.0,-0.9838677271439619,0.0444868121446901
744,329.198,0.3175,0.12694,38.6849,0.280884,38.75879710381835,-0.0738971038183535,0.280884,27968,110461,458415,1701786,3598141,9108761,5.153647048902297,5.148123020830382,5.164109894621317,5.131695337723261,5.104685916564657,5.064369473312181,0.41082062635668737,-0.02733885257595898,0.02733885257595898,0.03734264320434134,0.011850068475969635,7,5.132587129941191,0.06052927939152098,0.03152276468012616,0.03152276468012616,0.0,0.00027178559505777836,-0.9584157895294086,0.0738971038183535
762,15.5353,-0.879,0.19009,39.8807,0.15799,39.71702574182423,0.1636742581757673,0.15799,28782,115652,454367,1782384,3936014,10747664,5.166106167649408,5.168067021339666,5.1602578648134285,5.151791654599097,5.143664362708369,5.13622423983757,0.4080448580843711,-0.010720800615795681,0.010720800615795681,0.012732149500765514,0.011740195442633921,6,5.162001706244429,0.01599302242537477,-0.0017438414310007033,0.0017438414310007033,0.0,8.816009873931057e-06,-1.0579777683628102,0.1636742581757673
ASASSN-15fs,284.67,43.4689,0.0285,35.2391,0.185823,35.37228401351213,-0.1331840135121282,0.185823,24919,96619,331300,1077904,2214728,5295288,5.103518147948923,5.089977151784329,5.023072874065661,4.933370622437305,4.893928210274406,4.828799786133085,0.3091895107099009,-0.09643075785750421,0.09643075785750421,0.11103348425086192,0.11296773162989174,4,3.654831024665421,2.7693993755069193,1.3682418494002397,1.3682418494002397,0.0,0.0,2.2412853163053033,0.1331840135121282
ASASSN-15hg,148.452,9.1939,0.03107,35.6461,0.196214,35.56376384482163,0.0823361551783676,0.196214,14616,58616,232357,995944,2245997,6203295,4.871828356924346,4.872933706247236,4.869007756976549,4.899025491614417,4.900016983064754,4.897532623335726,0.1981703636070289,0.011416500585043997,0.011416500585043997,0.01519283040213398,0.0188212446785851,4,4.900197950159492,0.009929308571578517,-0.031190193182943027,0.031190193182943027,0.0,0.0,-1.0667948995124155,0.0823361551783676
ASASSN-15kx,334.049,37.4738,0.01697,34.6084,0.219814,34.228340826452495,0.380059173547508,0.219814,0,0,0,0,0,135443,0.706970109961791,0.10491011863382857,-0.4971498726941338,-1.0992098640220962,-1.4513923821334587,3.2366698897261115,-3.668676684716224,0.24723517883330173,0.24723517883330173,1.6959877499442355,0.8685889638065035,3,4.9054796578183755,0.03597685593873997,-5.40262953051251,5.40262953051251,0.0,0.0,-1.0355688401511052,0.380059173547508
ASASSN-15nr,261.674,13.9098,0.02309,34.8331,0.263771,34.9067128201049,-0.0736128201048984,0.263771,26811,110257,442626,1755480,3746650,9902123,5.13529932068348,5.147320229062209,5.148888029426174,5.1451862693293675,5.122250858376066,5.1006384791446004,0.3998517677129604,-0.010785846182972549,0.010785846182972549,0.018834462066171745,0.0015393265620134852,7,3.404077654548772,2.6775600130187573,1.7448103748774018,1.7448103748774018,3.0,0.0,6.02545705761962,0.0736128201048984
ASASSN-15od,35.8049,-4.5172,0.01678,34.3409,0.228387,34.20359001183362,0.137309988166379,0.228387,28445,111312,431192,1704717,3838187,10564706,5.160991315664392,5.1514560062261285,5.137521829192226,5.132442682841249,5.132733861158897,5.128767575531132,0.39166129682886375,-0.010831762995382594,0.010831762995382594,0.012740028548813653,0.01371521367909222,8,4.326386220408551,1.9511598393152028,0.8111356087836752,0.8111356087836752,0.0,0.0,1.2603716061298385,0.137309988166379
ASASSN-15sf,2.865,-6.4273,0.02349,35.2317,0.235205,34.94463660346017,0.2870633965398284,0.235205,27306,106226,386132,1439437,3154913,8244375,5.1432441002878395,5.13114503519733,5.0895870465302036,5.058983099504086,5.047595143147331,5.021067908994941,0.35711954728655015,-0.042371442965444164,0.042371442965444164,0.04826967040581124,0.05205383338279516,6,4.979102922918403,0.09712295103348238,0.11048412361180038,0.11048412361180038,0.0,0.002173597038270178,-0.5806321546836499,0.2870633965398284
ASASSN-15tg,5.171,25.229,0.03445,35.861,0.1686,35.7932381069475,0.0677618930524985,0.1686,13202,55500,238318,964014,2182321,5940319,4.8276427332443985,4.849210926811809,4.880008795192473,4.8848739275223805,4.887526448676982,4.8787199593205655,0.20609769915873308,0.018685191044679344,0.018685191044679344,0.02411173373969227,0.025725417134180615,6,4.669607713651645,0.47673677690715843,0.21040108154082748,0.21040108154082748,0.0,0.0,-0.5071814544889249,0.0677618930524985
ASASSN-15uu,25.9859,17.0626,0.02579,35.0223,0.372346,35.151083963517266,-0.1287839635172645,0.372346,13142,57026,240449,944918,2138009,5874221,4.825664617859629,4.860990644037709,4.8838749087156925,4.8761847176504025,4.878617350046439,4.873860474091485,0.20888361614020312,0.014440561264292877,0.014440561264292877,0.021422246417391058,0.010960207325967652,4,4.940240437996719,0.22845480961604486,-0.05636552928102656,0.05636552928102656,0.0,0.0,-0.8048243511383562,0.1287839635172645
ASASSN-15uv,126.784,27.8116,0.02104,34.6114,0.393324,34.701595495685496,-0.0901954956854922,0.393324,14784,60381,245250,982148,2279763,6356734,4.876791438823927,4.885817612458018,4.892460914177818,4.89296751477203,4.906497509251827,4.908144225543825,0.21507068185264727,0.010267555076267745,0.010267555076267745,0.012020623634365275,0.005157564305632836,7,4.860045918472112,0.09953151790964787,0.03241499570570561,0.03241499570570561,0.0,0.0,-0.959378878024631,0.0901954956854922
ASASSN-16aj,65.4509,-15.7554,0.03053,35.4654,0.177866,35.52485286570077,-0.05945286570077,0.177866,19744,72556,278484,1211705,2782531,7802840,5.002427248034354,4.9655894363686075,4.947651935100469,4.984187394367216,4.99304778542621,4.997162875936885,0.2548412683834415,0.0033714991200354365,0.0033714991200354365,0.021083153129814913,0.013415590887626639,4,3.4011420692384635,2.660406570555954,1.5465098658620051,1.5465098658620051,2.0,0.0007669928590320021,4.841469923248012,0.05945286570077
ASASSN-16av,177.868,22.0261,0.02676,35.3467,0.289875,35.23277472695856,0.1139252730414384,0.289875,15990,63201,254317,1010409,2285602,6271106,4.9108457332391255,4.9056409401950205,4.908227226860353,4.905287771746999,4.907608415280864,4.90225432956914,0.22643186873286641,-0.0018900484839222674,0.0018900484839222674,0.002939590340414159,0.0002547571842794317,8,4.881206515161625,0.048560104671631264,0.027020711698727773,0.027020711698727773,0.0,0.0,-1.0204839161714003,0.1139252730414384
ASASSN-16br,236.376,-13.1528,0.029,35.5064,0.190895,35.41082871127588,0.0955712887241162,0.190895,0,0,0,0,0,0,0.706970109961791,0.10491011863382857,-0.4971498726941338,-1.0992098640220962,-1.4513923821334587,-1.8950898813661714,-3.668676684716224,-0.8685889638065037,0.8685889638065037,0.9818347962932731,0.8685889638065035,3,4.649928615225774,0.5110999785126282,-5.1470784879199085,5.1470784879199085,0.0,0.0,-0.4659865059568473,0.0955712887241162
ASASSN-16ct,228.476,4.7573,0.04252,36.2457,0.207056,36.2626488099897,-0.0169488099896994,0.207056,15246,63959,266090,1071238,2500113,7021598,4.890154510260007,4.910818573708026,4.927880312956701,4.930676511386332,4.94656742991544,4.951346142131145,0.24059386008807915,0.019804637629909076,0.019804637629909076,0.02282927504844822,0.014324474105386852,5,4.6450365774150155,0.42043904575806856,0.28284373554168507,0.28284373554168507,0.0,0.0,-0.5746717356270581,0.0169488099896994
ASASSN-16es,177.727,2.3069,0.02973,35.5345,0.258248,35.46594956620705,0.0685504337929501,0.258248,16842,64139,256030,1020124,2330738,6414939,4.9333895586103935,4.91203907422625,4.91114267978121,4.909443526841892,4.91610126109705,4.912102717335302,0.22853274077195956,-0.004957899361999839,0.004957899361999839,0.008936854920217358,0.0018722916699026187,5,4.786161748785281,0.29542826649957304,0.12498093099592911,0.12498093099592911,0.0,0.0,-0.724535903600537,0.0685504337929501
ASASSN-16fo,203.149,-5.2725,0.02994,35.4803,0.173804,35.48156064914126,-0.0012606491412583,0.173804,18304,70646,263110,1076510,2437477,6763348,4.969539843179341,4.954003843047584,4.9229891325159985,4.932808607866061,4.935548322433333,4.9350719169513075,0.23706928105868785,-0.011059839350486895,0.011059839350486895,0.016954999219549946,0.015289130343429099,5,4.923895172184095,0.013481897604413647,-0.0009060396680968807,0.0009060396680968807,0.0,0.0,-1.062536020376428,0.0012606491412583
ASASSN-16hc,209.768,33.139,0.05165,36.5862,0.156832,36.698872902283625,-0.1126729022836272,0.156832,11684,46790,184733,798658,1853386,5281466,4.7745988266900365,4.775072445506733,4.769396961313897,4.8031515260184925,4.8165737303403136,4.8276646891816055,0.12639093822088104,0.019533944424372396,0.019533944424372396,0.024761240993749194,0.020254775103518967,3,4.8335161790518235,0.06646793875633235,-0.06411921773792617,0.06411921773792617,0.0,0.0,-0.9990158262096425,0.1126729022836272
ASASSN-16hh,31.1559,21.5861,0.02935,35.5015,0.190369,35.43742420629722,0.0640757937027771,0.190369,12040,53317,237556,936979,2117501,5841952,4.787632666355973,4.831783968954526,4.8786179594367285,4.8725204568738585,4.874431447064588,4.8714681772756805,0.2050954645044498,0.026994714096094868,0.026994714096094868,0.03622242083044382,0.029385164552226995,4,4.506463935483762,0.547437236381966,0.3721540239529668,0.3721540239529668,0.0,0.0,-0.4224250391031322,0.0640757937027771
AT2016fbk,26.0272,34.3827,0.03495,36.1545,0.230318,35.82529993843694,0.329200061563057,0.230318,0,0,15711,240812,735755,2459965,0.706970109961791,0.10491011863382857,3.699081597748741,4.282470064061491,4.4153414302709,4.495839223251668,-0.6448770881771707,1.5811962449161585,1.5811962449161585,1.999958004451474,3.013472508142429,5,3.7408752234811358,2.371092176758884,-0.04179362573239498,0.04179362573239498,0.0,0.0,1.7637906771047014,0.329200061563057
AT2016hns,324.921,24.4065,0.03704,35.9789,0.163683,35.95463987623535,0.0242601237646553,0.163683,20559,77830,282347,985476,2154973,5351663,5.019993220285029,4.996062729086351,4.953634843083244,4.894436628733755,4.8820496525838735,4.833398957413279,0.2591525450305655,-0.06311963910166431,0.06311963910166431,0.07199637538502347,0.07330773550178721,2,5.0695852263481544,0.05203856876587695,-0.11595038326491025,0.11595038326491025,0.0,0.0,-1.016313898750488,0.0242601237646553
AT2017cfc,208.163,-2.0022,0.02499,35.0276,0.190198,35.08140578580704,-0.053805785807043,0.190198,17401,70870,271509,1100205,2470131,6887660,4.9475692742816735,4.955378679396162,4.936635957049665,4.942264145033558,4.941327779765825,4.942981882304105,0.24690316720381641,-0.0029877402070912534,0.0029877402070912534,0.006432072009137104,0.009460136844248197,6,4.0189966197374725,2.212470993353466,0.9176393373121927,0.9176393373121927,0.0,0.0,1.5736340216944749,0.053805785807043
