CID,RA,DEC,zCMB,MU_SH0ES,MU_SH0ES_ERR_DIAG,mu_model,resid_mu,resid_mu_err,n_05deg,n_10deg,n_20deg,n_025cdeg,n_300cdeg,n_500cdeg,log_rho_025,log_rho_050,log_rho_100,log_rho_200,log_rho_300,log_rho_500,rho_100_std,full_grad_logrho_logr,abs_full_grad,multiscale_var,grad_0.25-1.00deg,abs_grad_0.25-1.00deg,grad_0.50-2.00deg,abs_grad_0.50-2.00deg,grad_1.00-3.00deg,abs_grad_1.00-3.00deg,grad_2.00-5.00deg,abs_grad_2.00-5.00deg,best_window_abs_grad,graph_degree,neighbor_log_rho_mean,neighbor_log_rho_std,own_minus_neighbor,abs_own_minus_neighbor,neighbor_high_low_pairs,corridor_betweenness,graph_neck_score,abs_resid
762,15.5353,-0.879,0.19009,39.8807,0.15799,39.71702574182423,0.1636742581757673,0.15799,115652,454367,1782384,28782,3936014,10747664,5.166106167649408,5.168067021339666,5.1602578648134285,5.151791654599097,5.143664362708369,5.13622423983757,0.41718880209176973,-0.010720800615795681,0.010720800615795681,0.012732149500765514,-0.004218658749542388,0.004218658749542388,-0.011740195442633921,0.011740195442633921,-0.014792866526752702,0.014792866526752702,-0.016886434696584785,0.016886434696584785,0.011740195442633921,6,5.146058155771141,0.026306987040076155,0.014199709042287623,0.014199709042287623,0.0,0.00949344130861262,-0.1994813849708733,0.1636742581757673
ASASSN-15fs,284.67,43.4689,0.0285,35.2391,0.185823,35.37228401351213,-0.1331840135121282,0.185823,96619,331300,1077904,24919,2214728,5295288,5.103518147948923,5.089977151784329,5.023072874065661,4.933370622437305,4.893928210274406,4.828799786133085,0.32554951209800836,-0.09643075785750421,0.09643075785750421,0.11103348425086192,-0.05802899884716823,0.05802899884716823,-0.11296773162989174,0.11296773162989174,-0.11882969680178299,0.11882969680178299,-0.11469304951924676,0.11469304951924676,0.11296773162989174,5,3.920219837017315,2.471385203833091,1.1028530370483458,1.1028530370483458,1.0,0.0,1.8979955000175448,0.1331840135121282
ASASSN-15nr,261.674,13.9098,0.02309,34.8331,0.263771,34.9067128201049,-0.0736128201048984,0.263771,110257,442626,1755480,26811,3746650,9902123,5.13529932068348,5.147320229062209,5.148888029426174,5.1451862693293675,5.122250858376066,5.1006384791446004,0.40959377557644433,-0.010785846182972549,0.010785846182972549,0.018834462066171745,0.009802181357584745,0.009802181357584745,-0.0015393265620134852,0.0015393265620134852,-0.022210395102391384,0.022210395102391384,-0.04834909848009546,0.04834909848009546,0.0015393265620134852,7,4.226221207333724,2.0847846983795963,0.9226668220924497,0.9226668220924497,1.0,0.0,1.5029705416534123,0.0736128201048984
ASASSN-15tg,5.171,25.229,0.03445,35.861,0.1686,35.7932381069475,0.0677618930524985,0.1686,55500,238318,964014,13202,2182321,5940319,4.8276427332443985,4.849210926811809,4.880008795192473,4.8848739275223805,4.887526448676982,4.8787199593205655,0.22998300339987127,0.018685191044679344,0.018685191044679344,0.02411173373969227,0.037774128941685574,0.037774128941685574,0.025725417134180615,0.025725417134180615,0.0068618193523916045,0.0068618193523916045,-0.007163933782717968,0.007163933782717968,0.025725417134180615,4,3.528655814620662,2.684205632305341,1.3513529805718107,1.3513529805718107,0.0,0.0,1.4463709349015863,0.0677618930524985
ASASSN-16aj,65.4509,-15.7554,0.03053,35.4654,0.177866,35.52485286570077,-0.05945286570077,0.177866,72556,278484,1211705,19744,2782531,7802840,5.002427248034354,4.9655894363686075,4.947651935100469,4.984187394367216,4.99304778542621,4.997162875936885,0.27516848090968593,0.0033714991200354365,0.0033714991200354365,0.021083153129814913,-0.039512036166428684,0.039512036166428684,0.013415590887626639,0.013415590887626639,0.04254741433709422,0.04254741433709422,0.013901115685296835,0.013901115685296835,0.013415590887626639,3,5.121269084722308,0.056865977398778356,-0.1736171496218395,0.1736171496218395,0.0,0.0,-1.2382213590749853,0.05945286570077
ASASSN-16av,177.868,22.0261,0.02676,35.3467,0.289875,35.23277472695856,0.1139252730414384,0.289875,63201,254317,1010409,15990,2285602,6271106,4.9108457332391255,4.9056409401950205,4.908227226860353,4.905287771746999,4.907608415280864,4.90225432956914,0.24883285737213656,-0.0018900484839222674,0.0018900484839222674,0.002939590340414159,-0.0018888530835957462,0.0018888530835957462,-0.0002547571842794317,0.0002547571842794317,-0.0009592641105268996,0.0009592641105268996,-0.0036156677232983183,0.0036156677232983183,0.0002547571842794317,7,4.878611519521235,0.053398765031349056,0.02961570733911767,0.02961570733911767,0.0,0.0,-1.2417641258374776,0.1139252730414384
ASASSN-16br,236.376,-13.1528,0.029,35.5064,0.190895,35.41082871127588,0.0955712887241162,0.190895,0,0,0,0,0,0,0.706970109961791,0.10491011863382857,-0.4971498726941338,-1.0992098640220962,-1.4513923821334587,-1.8950898813661714,-3.361947861798997,-0.8685889638065037,0.8685889638065037,0.9818347962932731,-0.8685889638065036,0.8685889638065036,-0.8685889638065035,0.8685889638065035,-0.8685889638065037,0.8685889638065037,-0.8685889638065037,0.8685889638065037,0.8685889638065035,3,4.934726538966552,0.016278650376903483,-5.431876411660686,5.431876411660686,0.0,0.0,-1.2796931288754938,0.0955712887241162
ASASSN-16ct,228.476,4.7573,0.04252,36.2457,0.207056,36.2626488099897,-0.0169488099896994,0.207056,63959,266090,1071238,15246,2500113,7021598,4.890154510260007,4.910818573708026,4.927880312956701,4.930676511386332,4.94656742991544,4.951346142131145,0.2619610782236941,0.019804637629909076,0.019804637629909076,0.02282927504844822,0.027213414232037967,0.027213414232037967,0.014324474105386852,0.014324474105386852,0.015612498678119174,0.015612498678119174,0.021996170734673873,0.021996170734673873,0.014324474105386852,6,3.9318637382827064,2.1832208646540643,0.9960165746739942,0.9960165746739942,0.0,0.0,0.9344691546637012,0.0169488099896994
ASASSN-16fo,203.149,-5.2725,0.02994,35.4803,0.173804,35.48156064914126,-0.0012606491412583,0.173804,70646,263110,1076510,18304,2437477,6763348,4.969539843179341,4.954003843047584,4.9229891325159985,4.932808607866061,4.935548322433333,4.9350719169513075,0.2586937798088009,-0.011059839350486895,0.011059839350486895,0.016954999219549946,-0.03357923971193044,0.03357923971193044,-0.015289130343429099,0.015289130343429099,0.01172633903618236,0.01172633903618236,0.0023252983078500293,0.0023252983078500293,0.015289130343429099,8,4.169147140624162,1.8966222148869112,0.7538419918918366,0.7538419918918366,0.0,0.0,0.6416252031052749,0.0012606491412583
AT2017lm,45.3849,-15.016,0.03002,35.5542,0.216273,35.48747951914553,0.066720480854471,0.216273,84986,357363,1525985,21216,3534814,10002642,5.03365408634367,5.034262617759315,5.0559609278850655,5.084340685225444,5.096974307122064,5.105024887499358,0.3475186640063843,0.02711897820398887,0.02711897820398887,0.03143037767549703,0.016090984834833368,0.016090984834833368,0.03612368979534345,0.03612368979534345,0.03772086396589919,0.03772086396589919,0.02228392161402287,0.02228392161402287,0.03612368979534345,4,5.093982112760989,0.0989404306540431,-0.0380211848759231,0.0380211848759231,0.0,5.3592335471530103e-05,-1.1891898956223617,0.066720480854471
AT2017po,240.965,39.9901,0.03201,35.576,0.196814,35.62994434254625,-0.0539443425462522,0.196814,50627,204256,818124,12506,1826025,5025251,4.804123259807751,4.8093008900633345,4.813027076276686,4.813609799872735,4.810114574841459,4.806067963724426,0.18523935374442047,0.0009013640630430222,0.0009013640630430222,0.003750757560656274,0.006422745932359171,0.006422745932359171,0.003108221406829768,0.003108221406829768,-0.002275072635878952,0.002275072635878952,-0.008217680372364863,0.008217680372364863,0.003108221406829768,6,4.909363276347737,0.09297569485634459,-0.09633620007105037,0.09633620007105037,0.0,0.0,-1.2013247709070953,0.0539443425462522
ATLAS16bwu,18.5927,-13.1531,0.07074,37.3712,0.228257,37.41018140171683,-0.0389814017168248,0.228257,109113,423796,1547359,27165,3387032,9054386,5.140995806318037,5.142790595461138,5.13000800538131,5.090381501923416,5.0784270458805505,5.061769171679367,0.3969819585758689,-0.02945236058061955,0.02945236058061955,0.034938597760942026,-0.00792602296084607,0.00792602296084607,-0.037805169672178306,0.037805169672178306,-0.048051302058760535,0.048051302058760535,-0.03128512093905995,0.03128512093905995,0.037805169672178306,2,5.126477682333395,0.003149327882109255,0.003530323047915118,0.003530323047915118,0.0,0.0,-1.293108553839234,0.0389814017168248
ATLAS16cpu,227.956,46.251,0.01851,34.5716,0.239989,34.41940331720228,0.1521966827977152,0.239989,44986,178595,730668,11194,1674254,4736176,4.7559942078768405,4.757997151432942,4.754721855109339,4.764510817957671,4.772429222454998,4.780338043068052,0.1462915866338856,0.007940502648975237,0.007940502648975237,0.010235178265550232,-0.0009178085139679492,0.0009178085139679492,0.0046986171966152965,0.0046986171966152965,0.015903066002384843,0.015903066002384843,0.017196955438430247,0.017196955438430247,0.0046986171966152965,7,4.149542740355471,2.054443860819391,0.6051791147538674,0.6051791147538674,4.0,0.00012367462031891561,3.4931551362469717,0.1521966827977152
ATLAS17bas,166.898,22.8514,0.02331,34.5715,0.261746,34.9276501703622,-0.3561501703621985,0.261746,66184,251240,1019519,16728,2204309,6044031,4.930440091123711,4.925669691829144,4.902940640638513,4.9091858857629225,4.891880288727825,4.886236873669882,0.24530142871350913,-0.014855294162903859,0.014855294162903859,0.01775278038946286,-0.019836660421083518,0.019836660421083518,-0.011890552633356798,0.011890552633356798,-0.008013256705813286,0.008013256705813286,-0.024449968663251758,0.024449968663251758,0.011890552633356798,8,4.886455679766177,0.05545945036190814,0.01648496087233564,0.01648496087233564,0.0,0.0,-1.2396585358927599,0.3561501703621985
Gaia16aki,239.794,14.6416,0.07398,37.5535,0.176502,37.51215778881543,0.0413422111845704,0.176502,66069,259786,1086397,17079,2437807,6729459,4.9394579763147775,4.924914425442147,4.917467542058565,4.936779093402398,4.93560711577561,4.932890334651361,0.25500536880700386,0.0006819094653928468,0.0006819094653928468,0.008362870834245334,-0.015862745224215956,0.015862745224215956,0.008558548814024616,0.008558548814024616,0.017733470277394962,0.017733470277394962,-0.004289736296689368,0.004289736296689368,0.008558548814024616,0,,,,,0.0,0.0,,0.0413422111845704
PS15ahs,269.874,43.3901,0.02522,35.1974,0.185937,35.10166023631452,0.0957397636854793,0.185937,66176,257944,1039246,16868,2354526,6618227,4.934059448190856,4.925617194044894,4.914377241242446,4.917508915477709,4.920511292846506,4.925651843294507,0.252941054255443,-0.0030299432038291144,0.0030299432038291144,0.007026784390261024,-0.014197711179111302,0.014197711179111302,-0.005848886639511628,0.005848886639511628,0.005468729570141742,0.005468729570141742,0.00893689166028174,0.00893689166028174,0.005848886639511628,8,4.973316972609154,0.15112272555094353,-0.05893973136670816,0.05893973136670816,6.0,0.0,2.8725848656145265,0.0957397636854793
PS15asb,215.085,-9.3009,0.04952,36.4714,0.18553,36.60421277587589,-0.132812775875891,0.18553,3986,67852,397688,0,1034333,3358505,0.706970109961791,3.705556354296223,4.334419181286043,4.500333714629539,4.563268418650053,4.631056247140079,-0.13446972990447664,1.1103472396093967,1.1103472396093967,1.523394229684165,2.616651393138387,2.616651393138387,0.5733106781818478,0.5733106781818478,0.2116517823148088,0.2116517823148088,0.1422410226184724,0.1422410226184724,0.5733106781818478,6,4.931488013067489,0.018785532705822172,-0.5970688317814465,0.5970688317814465,0.0,0.0,-1.2771316188059627,0.132812775875891
PS15bsq,355.467,-8.6379,0.03309,35.7797,0.159699,35.70367286331549,0.0760271366845088,0.159699,67938,263898,1019354,16454,2264823,6262801,4.923267996592183,4.93702926879695,4.924287871844579,4.909115593479511,4.903642076401414,4.901678800227089,0.25956133499329587,-0.010442542866390642,0.010442542866390642,0.013909932759718292,0.0007356844844787022,0.0007356844844787022,-0.02013546047672707,0.02013546047672707,-0.01912603499806191,0.01912603499806191,-0.007934390925588878,0.007934390925588878,0.02013546047672707,6,4.962502796765366,0.12861530586637343,-0.03821492492078704,0.03821492492078704,1.0,0.01364955559586432,1.0425566712755687,0.0760271366845088
PS15cku,21.0939,3.5876,0.02222,35.0537,0.229702,34.82194542409553,0.2317545759044676,0.229702,108741,414552,1627902,28865,3478963,9159650,5.167356717247999,5.141307434985525,5.120430189661626,5.112418659491901,5.0900575525979646,5.066789045177042,0.39058399749092265,-0.031217546245600688,0.031217546245600688,0.03578891435273615,-0.03385033431749961,0.03385033431749961,-0.020838846571003145,0.020838846571003145,-0.025913958680462177,0.025913958680462177,-0.04961746390077242,0.04961746390077242,0.020838846571003145,8,3.578108099281307,2.518245645720905,1.5423220903803188,1.5423220903803188,3.0,0.00019787939251026497,3.3063443893584465,0.2317545759044676
PS16ayd,216.826,-1.6753,0.05485,36.8581,0.149593,36.83421035945601,0.0238896405439916,0.149593,72569,283016,1122043,18429,2534099,7023779,4.972495445180865,4.965667241715371,4.954662650407719,4.950800023720264,4.952431366768849,4.951481018701246,0.27985162423026994,-0.007342235244295613,0.007342235244295613,0.009003924338078867,-0.012863642292204365,0.012863642292204365,-0.010724430836678043,0.010724430836678043,-0.0024123675668486434,0.0024123675668486434,0.0006324284597826539,0.0006324284597826539,0.010724430836678043,5,4.809139095353453,0.2658947573592833,0.1455235550542655,0.1455235550542655,0.0,0.0,-1.024637610642104,0.0238896405439916
PS16dnp,344.915,2.1498,0.04998,36.8583,0.163226,36.62498532069562,0.2333146793043781,0.163226,83942,325128,1306211,20924,2933475,8132424,5.027635576627088,5.028894604836008,5.014905835584741,5.01680380522797,5.01599015728775,5.015130185394195,0.32009394728976115,-0.004862871328426627,0.004862871328426627,0.00653158325552084,-0.009182567136797864,0.009182567136797864,-0.00872166831744944,0.00872166831744944,0.0011755648484681534,0.0011755648484681534,-0.001820430807653038,0.001820430807653038,0.00872166831744944,3,4.956374027738086,0.15435544384127145,0.05853180784665479,0.05853180784665479,1.0,0.01949936513694903,1.7281645517711015,0.2333146793043781
PS17bii,171.409,7.3336,0.07467,37.4501,0.192118,37.53332131387807,-0.0832213138780701,0.192118,59814,244083,962976,14669,2198321,6189703,4.873400223805073,4.881720225704841,4.890389439130045,4.884406050420849,4.890698924052698,4.896579999602196,0.23691725207337375,0.006457503798403889,0.006457503798403889,0.008156678351726008,0.012255128348965777,0.012255128348965777,0.0019374129992408597,0.0019374129992408597,-0.0006781627190272418,0.0006781627190272418,0.013210672245643904,0.013210672245643904,0.0019374129992408597,0,,,,,0.0,0.0,,0.0832213138780701
PSNJ1602512,240.714,47.2248,0.02039,34.556,0.333904,34.63242787128218,-0.0764278712821848,0.333904,47787,197686,796771,9479,1768404,4941691,4.683778447299857,4.784228973654739,4.798828238127394,4.802124199773118,4.796189352029206,4.798785792344802,0.1757545592370543,0.030890823440452245,0.030890823440452245,0.046243791543775996,0.08299088134109991,0.08299088134109991,0.012908676988286271,0.012908676988286271,-0.0016313281386289582,0.0016313281386289582,-0.003272106635643637,0.003272106635643637,0.012908676988286271,8,4.246583739030232,1.9216596873977947,0.5522444990971618,0.5522444990971618,4.0,0.0,3.3435386149674198,0.0764278712821848
SCP05D0,35.4253,-3.3648,1.01236,44.1177,0.367085,43.98437482555363,0.1333251744463695,0.367085,107666,429131,1735799,26495,3854712,10698871,5.130150425066577,5.136992730808147,5.135441028007842,5.140289820009531,5.134599666360838,5.134248110337792,0.4006112064498648,0.0010923955645790837,0.0010923955645790837,0.00334357807042793,0.0038163633133380614,0.0038163633133380614,0.002378347120102582,0.002378347120102582,6.989805678615643e-05,6.989805678615643e-05,-0.006342392948848479,0.006342392948848479,0.002378347120102582,2,5.126869831720992,0.0038537246587001498,0.008571196286850657,0.008571196286850657,0.0,0.0,-1.2923888074772414,0.1333251744463695
SN2016ajf,49.9771,41.565,0.01978,34.7627,0.339971,34.56551026667485,0.1971897333251533,0.339971,0,0,0,0,0,0,0.706970109961791,0.10491011863382857,-0.4971498726941338,-1.0992098640220962,-1.4513923821334587,-1.8950898813661714,-3.361947861798997,-0.8685889638065037,0.8685889638065037,0.9818347962932731,-0.8685889638065036,0.8685889638065036,-0.8685889638065035,0.8685889638065035,-0.8685889638065037,0.8685889638065037,-0.8685889638065037,0.8685889638065037,0.8685889638065035,6,2.2116561143871394,2.9695731139646417,-2.708805987081273,2.708805987081273,4.0,0.0,4.414287234949707,0.1971897333251533
SN2016glp,354.058,23.696,0.08366,37.9686,0.221594,37.7931733593061,0.1754266406938995,0.221594,63292,251862,1019647,16317,2271126,6318895,4.919637038755214,4.906265799749484,4.904014499345165,4.909240407699081,4.904849038240854,4.905551326189967,0.2460187641078175,-0.0034148020682380686,0.0034148020682380686,0.005854415323148433,-0.011269280066484793,0.011269280066484793,0.002145726068736502,0.002145726068736502,0.0014896886181048822,0.0014896886181048822,-0.003796303675482465,0.003796303675482465,0.002145726068736502,2,5.126477682333395,0.003149327882109255,-0.2224631829882293,0.2224631829882293,0.0,0.0,-1.293108553839234,0.1754266406938995
SN2017jl,14.3829,30.1852,0.01529,33.7706,0.30219,33.99930114641883,-0.2287011464188282,0.30219,56464,235875,955664,13425,2043658,5040269,4.834916752810693,4.856689451110409,4.875533881681021,4.88109581680176,4.859016050046937,4.807363920232002,0.22699377043249158,-0.0037734447724036566,0.0037734447724036566,0.027403293739694263,0.02929906519818562,0.02929906519818562,0.017605471374517245,0.017605471374517245,-0.012552100048453153,0.012552100048453153,-0.08134630142880375,0.08134630142880375,0.017605471374517245,7,1.8275385886816007,2.901249554487079,3.0479952929994205,3.0479952929994205,5.0,1.6489949375855417e-05,5.015415926934441,0.2287011464188282
carter,150.061,2.1924,1.54295,45.0902,0.371014,45.10435113174808,-0.014151131748072,0.371014,72325,269801,1011069,19002,2256885,6348478,4.985792278314479,4.964204565675309,4.933895292010708,4.905571360373393,4.902117240381906,4.907579805968166,0.2659790717872176,-0.029571062419268532,0.029571062419268532,0.03496737913497336,-0.03743576238876663,0.03743576238876663,-0.04229491726024955,0.04229491726024955,-0.030211047539707696,0.030211047539707696,0.002553662686316183,0.002553662686316183,0.04229491726024955,1,4.925984545339157,0.0,0.007910746671551117,0.007910746671551117,0.0,0.0,-1.2963265090616305,0.014151131748072
iPTF17dz,126.107,24.9978,0.09284,38.2226,0.493293,38.032352010055774,0.1902479899442255,0.493293,64374,255800,1027855,15949,2287373,6482560,4.909730797354991,4.913627360683076,4.9107523652344005,4.9127224113512415,4.90794479815176,4.9166567307452915,0.25051964458167314,0.0008894849767080947,0.0008894849767080947,0.0030968549245396233,0.0007369054567780436,0.0007369054567780436,-0.0006527829566468619,0.0006527829566468619,-0.0019743187616685504,0.0019743187616685504,0.004836699681521456,0.004836699681521456,0.0006527829566468619,1,4.789728560364481,0.0,0.12102380486991926,0.12102380486991926,0.0,0.0,-1.2963265090616305,0.1902479899442255
